,index,0
42287,bartow,1
42288,immelmann,1
42289,nellis,2
42290,shooting,1
42291,interceptor,2
42292,yalu,1
42293,distinguished,1
42294,medal,4
42295,bitburg,1
42296,afit,1
42297,astrodynamique,1
42298,orbital,1
42299,aircraft,4
42300,agena,9
42301,manned,1
42302,spacecraft,1
42303,compliment,2
42304,expertises,7
42305,lovell,12
42306,aldribn,1
42307,bassett,1
42308,cernan,2
42309,aldin,1
42310,optant,4
42311,canaveral,2
42312,amarrer,2
42313,amarrage,4
42314,verrous,2
42315,propulseurs,3
42316,amarre,1
42317,allumage,4
42318,photographient,1
42319,connecteurs,5
42320,fatiguer,1
42321,rebut,1
42322,amerrit,2
42323,virgil,1
42324,grissom,1
42325,chaffee,1
42326,haise,3
42327,orbiter,1
42328,sts,5
42329,deke,1
42330,slayton,1
42331,alunissage,1
42332,purs,6
42333,usgs,1
42334,utc,7
42335,ivb,3
42336,eagle,8
42337,presbyterian,1
42338,madalyn,2
42339,visitent,5
42340,tiber,1
42341,shannen,1
42342,pamela,3
42343,ochocinco,1
42344,evan,1
42345,lysacek,1
42346,aiden,1
42347,scherzinger,2
42348,transformers,2
42349,amundsen,1
42350,mcmurdo,1
42351,trump,6
42352,physiologistes,1
42353,biophysiciens,2
42354,magnum,3
42355,mousses,2
42356,crick,4
42357,rosalind,1
42358,hodgkin,1
42359,appliquent,9
42360,plasmas,2
42361,schleiden,1
42362,schwann,1
42363,virchow,1
42364,pelage,2
42365,hplc,1
42366,rmn,1
42367,rpe,2
42368,couplage,2
42369,fluorophore,1
42370,biophotonique,1
42371,structurale,5
42372,inintelligible,1
42373,kruptos,1
42374,graphein,2
42375,crypter,2
42376,incorrects,1
42377,anssi,1
42378,battista,2
42379,alberti,2
42380,jointe,4
42381,cryptogramme,1
42382,scellement,1
42383,calculateur,4
42384,shor,1
42385,keyes,6
42386,jedi,5
42387,yuuzhan,2
42388,vong,3
42389,yavin,4
42390,tsavong,1
42391,lah,1
42392,guerilleros,1
42393,yuuzhang,1
42394,luke,2
42395,skywalker,2
42396,karrde,1
42397,anakin,2
42398,tahiri,2
42399,reculeront,1
42400,addis,32
42401,abeba,30
42402,onusien,1
42403,acronymes,1
42404,onusiennes,1
42405,replia,2
42406,informera,3
42407,abusivement,4
42408,invalider,2
42409,reprendra,7
42410,lockerbie,1
42411,kadi,1
42412,coercitifs,1
42413,embargos,1
42414,coercitive,1
42415,butoir,1
42416,blocages,2
42417,retireront,2
42418,entravent,2
42419,moindrement,1
42420,comminatoires,1
42421,somalienne,1
42422,interposition,1
42423,somaliens,1
42424,traduirait,1
42425,kofi,2
42426,annan,3
42427,retrouverait,3
42428,motiver,3
42429,salil,1
42430,shetty,1
42431,incitative,1
42432,entreront,2
42433,pollack,1
42434,che,11
42435,soderbergh,1
42436,ugly,1
42437,cards,1
42438,exobiologie,1
42439,seti,2
42440,abreuve,1
42441,abandonnera,1
42442,rahway,1
42443,hutchins,1
42444,fermi,2
42445,teller,1
42446,yerkes,1
42447,urey,1
42448,ryerson,1
42449,astronomical,4
42450,gamow,1
42451,etude,1
42452,koweit,1
42453,irakiennes,2
42454,dissiperaient,1
42455,incorrectes,1
42456,planetary,1
42457,sceptiques,5
42458,vieillit,4
42459,demon,1
42460,haunted,1
42461,candle,1
42462,bha,1
42463,stupide,2
42464,modifiait,1
42465,comporterait,2
42466,calculatoire,4
42467,fragilise,3
42468,vernam,2
42469,soyons,1
42470,combinaient,1
42471,transpositions,3
42472,rebouclant,1
42473,clarifions,1
42474,paradigmes,1
42475,sache,2
42476,chiffrent,3
42477,chiffrante,1
42478,cadencement,3
42479,injective,2
42480,recalculer,1
42481,surjective,1
42482,bijection,6
42483,calculant,2
42484,supposons,2
42485,feistel,1
42486,osi,2
42487,apparaisse,4
42488,logicielles,4
42489,mvs,1
42490,shell,12
42491,remote,2
42492,desktop,1
42493,citrix,1
42494,xenapp,1
42495,teamviewer,1
42496,finalisant,1
42497,chlodovechus,3
42498,basine,5
42499,thuringe,11
42500,wisigoths,30
42501,allusives,1
42502,lacunaire,1
42503,consistance,9
42504,quinquennalia,1
42505,lustra,1
42506,syagrius,7
42507,copistes,5
42508,escamoter,1
42509,hydace,1
42510,chaves,1
42511,gallica,2
42512,hlodowig,1
42513,chlodowig,2
42514,hlod,2
42515,wig,1
42516,hlodovic,1
42517,clodovic,1
42518,chlodweg,2
42519,hlodovicus,1
42520,lodoys,1
42521,clouis,1
42522,brutales,1
42523,sapaudia,3
42524,arien,10
42525,wulfila,3
42526,christologiques,1
42527,scramasaxe,1
42528,soissons,17
42529,salien,1
42530,supplanter,2
42531,montesquieu,10
42532,dubos,3
42533,astutissimus,1
42534,ragnacaire,2
42535,ostrogoth,8
42536,ariens,19
42537,friedelehe,2
42538,concubinage,1
42539,polygames,1
42540,morgengabe,1
42541,thuringiens,4
42542,saale,2
42543,senlis,8
42544,militum,2
42545,galliam,1
42546,inspectant,1
42547,encensoir,1
42548,cararic,3
42549,tongres,8
42550,tondre,2
42551,euric,1
42552,thuringienne,2
42553,odoacre,4
42554,augustule,2
42555,lignage,3
42556,athanaric,1
42557,balthes,1
42558,hypergamique,2
42559,ingomer,1
42560,concentrait,2
42561,tolbiac,3
42562,sigebert,5
42563,vouer,2
42564,constantinien,1
42565,alaman,1
42566,audientes,1
42567,credos,1
42568,crucifier,1
42569,lantechilde,1
42570,arianisme,26
42571,competentes,1
42572,antrustions,1
42573,armoricains,2
42574,entremise,3
42575,melaine,2
42576,paterne,2
42577,payaient,1
42578,insinuer,2
42579,interpella,1
42580,wisigoth,5
42581,suatrius,1
42582,audofleda,1
42583,suavegothe,1
42584,sigismond,13
42585,theodechilde,1
42586,septimanie,6
42587,gothie,2
42588,replient,5
42589,parisii,2
42590,fisc,5
42591,riquier,2
42592,rignomer,1
42593,tanistrie,2
42594,frisonnes,1
42595,alaric,2
42596,wisigothique,2
42597,pactus,1
42598,legis,1
42599,faides,1
42600,particularismes,2
42601,vasconie,4
42602,incestes,1
42603,matriarcale,1
42604,endogames,1
42605,endiguer,3
42606,gombette,3
42607,fugitif,3
42608,profaner,1
42609,parjure,1
42610,enfouis,4
42611,advint,2
42612,gonthier,5
42613,arasement,2
42614,contenta,2
42615,frochot,2
42616,bourla,1
42617,identifications,1
42618,attestait,3
42619,sanctos,1
42620,perrin,8
42621,publica,2
42622,ripuaires,2
42623,germier,2
42624,perpet,1
42625,devine,2
42626,hincmar,3
42627,remigii,2
42628,leuilly,3
42629,coucy,1
42630,ricuin,3
42631,hagiographie,5
42632,noblac,1
42633,parraine,1
42634,pauvain,1
42635,contredire,6
42636,pharamond,1
42637,accroire,1
42638,thaumaturgique,1
42639,forcadel,1
42640,lanicet,1
42641,virginale,1
42642,montjoie,3
42643,joyenval,8
42644,cassaient,2
42645,rieul,3
42646,fredeau,1
42647,levangius,1
42648,caldara,1
42649,chlotar,1
42650,clothar,1
42651,chlotochar,1
42652,hlothar,1
42653,endogamie,1
42654,sippe,1
42655,mundium,1
42656,munduburdium,1
42657,friedelfrau,1
42658,morganatiques,1
42659,polygynie,1
42660,monogames,2
42661,matrimonial,1
42662,ventres,1
42663,semence,4
42664,tanistry,2
42665,teilreiche,1
42666,mutterrecht,2
42667,bazas,1
42668,arienne,5
42669,godomar,2
42670,gondioque,3
42671,ingonde,6
42672,arnegonde,3
42673,hermanfred,3
42674,baderic,1
42675,athies,2
42676,vitry,6
42677,succomber,2
42678,psaumes,8
42679,disputes,10
42680,prioritairement,2
42681,insultant,1
42682,foudres,2
42683,diaconesse,1
42684,terrifiait,1
42685,persistait,2
42686,dessein,84
42687,embrassements,1
42688,disciola,1
42689,avoines,2
42690,semais,1
42691,compagnes,2
42692,licite,3
42693,offenser,1
42694,arcadius,3
42695,tonte,2
42696,gunthar,3
42697,aisselle,2
42698,suppliques,1
42699,rejeta,6
42700,poignarda,1
42701,gonthaire,1
42702,auxerrois,1
42703,athalaric,1
42704,thibert,12
42705,dio,2
42706,agonie,5
42707,leudes,2
42708,comblant,3
42709,saragosse,4
42710,theudis,1
42711,interceptent,1
42712,vuldetrade,4
42713,waccho,1
42714,garibald,1
42715,clodoswinthe,2
42716,condat,3
42717,domesticus,2
42718,weser,4
42719,vaches,26
42720,parlementer,1
42721,belliqueuses,1
42722,injures,4
42723,auvergnats,2
42724,chramn,18
42725,chramnus,1
42726,javols,1
42727,charibert,3
42728,nigremont,1
42729,crocq,2
42730,informant,1
42731,chalda,1
42732,wiliachaire,2
42733,willacharius,1
42734,refugie,1
42735,conomor,5
42736,willachaire,1
42737,injuriosus,1
42738,baudin,3
42739,chunsine,3
42740,vulderade,1
42741,reliquaires,1
42742,closinde,1
42743,caribert,1
42744,certifie,2
42745,blithilde,1
42746,ansbert,1
42747,arnoald,1
42748,ferreoli,1
42749,annale,1
42750,chronicon,5
42751,urbis,2
42752,conditae,2
42753,orosius,1
42754,auc,3
42755,birtferth,1
42756,quadrivium,2
42757,trivium,2
42758,dialectique,7
42759,bissextiles,1
42760,hire,5
42761,juliens,1
42762,scaliger,1
42763,bissextile,2
42764,monumens,1
42765,seignobos,1
42766,salaison,6
42767,saumurage,2
42768,assaisonnements,2
42769,verjus,3
42770,amande,15
42771,apportaient,2
42772,propagea,1
42773,inabordable,2
42774,communier,2
42775,nutritif,6
42776,alternaient,1
42777,mortifier,2
42778,respectaient,2
42779,violaient,1
42780,henisch,1
42781,pragmatiques,2
42782,bernaches,3
42783,macareux,3
42784,castors,3
42785,nourritures,10
42786,charbons,4
42787,rigueurs,5
42788,plaignaient,2
42789,lard,6
42790,floue,4
42791,dispenses,3
42792,monastiques,3
42793,habiles,3
42794,mangeaient,3
42795,somptuaires,1
42796,influaient,1
42797,humeurs,8
42798,digestion,6
42799,couleraient,1
42800,bloqueraient,1
42801,aperire,1
42802,carvi,2
42803,anis,2
42804,laitue,1
42805,pourpier,1
42806,potages,5
42807,bouillons,4
42808,noisettes,4
42809,hypocras,4
42810,cuisiniers,11
42811,contribuait,1
42812,beauchamp,2
42813,stafford,2
42814,litre,9
42815,abats,1
42816,institua,1
42817,calorique,2
42818,souffraient,2
42819,surpoids,2
42820,arthrite,1
42821,nordistes,1
42822,abordables,2
42823,souper,2
42824,moralistes,6
42825,gourmandise,1
42826,tendaient,2
42827,copieux,7
42828,reresopers,1
42829,sopar,1
42830,grossier,3
42831,ivrognerie,1
42832,lubriques,1
42833,encas,1
42834,furtivement,2
42835,recommanda,1
42836,servants,3
42837,retiraient,2
42838,extravagantes,1
42839,bols,2
42840,serviettes,1
42841,mangeant,2
42842,salissant,1
42843,tacher,1
42844,assiettes,2
42845,tranchoir,1
42846,rassis,1
42847,fourchettes,2
42848,ustensile,2
42849,theodora,1
42850,doukaina,1
42851,doge,20
42852,domenico,7
42853,selvo,1
42854,consternation,1
42855,choqua,2
42856,irrita,1
42857,boulangeries,3
42858,chariots,5
42859,tourtes,5
42860,tourte,14
42861,cury,2
42862,raisins,9
42863,aiglefin,1
42864,assaisonnant,1
42865,bouilli,3
42866,coing,1
42867,navets,3
42868,cocottes,1
42869,bouilloires,1
42870,gaufriers,1
42871,cuisiner,6
42872,embrocher,1
42873,grues,3
42874,ajustables,2
42875,carboniser,1
42876,braises,2
42877,pilon,8
42878,insistaient,1
42879,moulue,1
42880,bouteiller,1
42881,saucier,2
42882,chiquart,2
42883,recommandait,6
42884,stockfish,1
42885,allongeait,1
42886,rancisse,1
42887,mariner,3
42888,transformait,1
42889,babeurre,3
42890,nantis,2
42891,fromager,2
42892,oublieur,1
42893,recommandables,1
42894,hodge,1
42895,ware,1
42896,canterbury,1
42897,geoffrey,4
42898,louche,1
42899,lydgate,1
42900,proclamant,4
42901,ffir,1
42902,makith,1
42903,angry,1
42904,entraina,2
42905,porridge,2
42906,levain,3
42907,montagneuses,6
42908,provision,1
42909,sarrasin,3
42910,nourrissante,1
42911,glands,8
42912,nourrissants,2
42913,croute,2
42914,miche,3
42915,porridges,1
42916,farcies,1
42917,chaussons,1
42918,beignes,1
42919,oublies,2
42920,lassize,1
42921,bread,1
42922,ale,5
42923,cout,4
42924,escroqueries,2
42925,approvisionner,3
42926,trichaient,1
42927,flatulences,1
42928,prohibitif,3
42929,coings,1
42930,fraises,3
42931,buvaient,2
42932,edam,1
42933,ricotta,2
42934,agneaux,4
42935,cygnes,7
42936,paons,5
42937,cailles,2
42938,perdrix,4
42939,extravagants,2
42940,entremets,3
42941,canards,12
42942,nonnettes,1
42943,reproduisaient,2
42944,grandissaient,1
42945,bernacles,1
42946,marsouins,1
42947,contribuaient,1
42948,kippers,1
42949,huitres,2
42950,brochet,2
42951,nourrissantes,2
42952,ration,5
42953,slivovitz,1
42954,kumis,1
42955,chameau,2
42956,aidait,2
42957,bouillis,4
42958,jugeaient,1
42959,maniguette,2
42960,muscade,5
42961,infuser,1
42962,versait,1
42963,clairet,1
42964,mixture,1
42965,gazelle,2
42966,aldebrandin,1
42967,durait,3
42968,entrainait,1
42969,poset,1
42970,brakot,1
42971,braggot,1
42972,gout,5
42973,convenables,3
42974,gruit,2
42975,critiquait,1
42976,alambics,1
42977,refroidis,4
42978,daqua,1
42979,flamboyants,2
42980,trempant,1
42981,enflammant,1
42982,laqua,1
42983,provenaient,5
42984,curcuma,1
42985,satisfaisait,1
42986,ostentation,2
42987,riario,1
42988,macis,1
42989,nard,1
42990,galanga,1
42991,aneth,1
42992,bingen,4
42993,aigres,3
42994,avertissaient,1
42995,custard,1
42996,krapfen,1
42997,douceurs,3
42998,custards,1
42999,tartes,1
43000,cerises,4
43001,aimaient,2
43002,violettes,4
43003,sureaux,1
43004,quiche,1
43005,assortiment,6
43006,malvoisie,1
43007,introduisirent,5
43008,torrone,1
43009,sorbets,1
43010,adoucie,3
43011,fraiche,1
43012,perdaient,2
43013,plaisanteries,1
43014,companage,1
43015,terence,9
43016,scully,1
43017,herstal,8
43018,quierzy,2
43019,abd,12
43020,ghafiqi,2
43021,wali,2
43022,andalus,11
43023,aquitaines,1
43024,wisigothe,1
43025,alemannia,1
43026,carloman,1
43027,childebrand,2
43028,plectrude,6
43029,dagobert,5
43030,drogon,3
43031,grimoald,2
43032,uxor,1
43033,nobilis,3
43034,thiaud,1
43035,rainfroi,3
43036,rainfroy,1
43037,ragenfred,1
43038,cuise,1
43039,austrasiens,2
43040,neustriens,1
43041,vinchy,1
43042,conquit,3
43043,boarn,1
43044,boorne,1
43045,frisons,3
43046,poppo,1
43047,lauwers,1
43048,chelles,1
43049,affronta,2
43050,poursuivaient,1
43051,munuza,3
43052,arrangea,1
43053,affrontant,4
43054,vascons,2
43055,razzia,4
43056,moussais,1
43057,vouneuil,1
43058,loupchat,1
43059,sangou,1
43060,arkoun,3
43061,muets,4
43062,mauronte,1
43063,pactisent,1
43064,refouler,1
43065,antenor,1
43066,bages,1
43067,sigean,1
43068,chaled,1
43069,liutprand,1
43070,supposait,3
43071,tenure,2
43072,lopin,3
43073,disparut,12
43074,recourut,1
43075,sarcophage,3
43076,dionysiens,1
43077,gisants,3
43078,translation,4
43079,effigies,2
43080,rotrude,3
43081,robertienne,1
43082,chrotais,2
43083,swanahilde,1
43084,agilolfinges,1
43085,sakoku,3
43086,nouilles,9
43087,tsukemono,3
43088,sushis,12
43089,sashimis,2
43090,udon,4
43091,soba,3
43092,fritures,3
43093,tenpura,1
43094,katsudon,1
43095,wagashi,2
43096,complexifient,1
43097,kaiseki,3
43098,occidentaliser,1
43099,menu,5
43100,accompagnements,2
43101,gohan,1
43102,ramen,3
43103,gyoza,1
43104,yakisoba,1
43105,nabe,1
43106,okonomiyaki,3
43107,takoyaki,1
43108,sansai,1
43109,chinmi,2
43110,zoni,1
43111,kayu,1
43112,nanakusa,1
43113,sekku,2
43114,setsubun,1
43115,mochi,2
43116,kagami,2
43117,biraki,1
43118,bues,2
43119,amazake,1
43120,hina,1
43121,matsuri,2
43122,amacha,1
43123,hana,2
43124,sucrerie,1
43125,shichi,1
43126,honzen,1
43127,yaki,2
43128,yakitori,3
43129,umami,2
43130,artisanalement,2
43131,coutellerie,3
43132,rondelles,1
43133,connexe,2
43134,daikon,2
43135,aubergine,1
43136,teppanyaki,3
43137,california,3
43138,sushi,15
43139,conviendrait,4
43140,trouverait,3
43141,jetro,2
43142,japanese,1
43143,external,1
43144,organization,3
43145,washoku,1
43146,sodas,2
43147,consommatrice,3
43148,compterait,2
43149,misono,1
43150,benihana,1
43151,jonglage,4
43152,ichiro,1
43153,mashita,1
43154,prendront,4
43155,eiroku,1
43156,somen,1
43157,onigiri,2
43158,frit,1
43159,bonite,5
43160,konbu,2
43161,dashi,5
43162,intestin,3
43163,nakami,1
43164,suimono,1
43165,surement,2
43166,nigiri,1
43167,mirin,1
43168,assaisonne,1
43169,chirashizuchi,1
43170,chirashi,1
43171,tataki,1
43172,brochettes,2
43173,grillades,2
43174,chauffante,1
43175,boulettes,3
43176,frits,1
43177,worcestershire,1
43178,tonkatsu,2
43179,calembour,1
43180,kurage,1
43181,rhopilema,1
43182,esculentum,1
43183,blanchir,3
43184,caquelon,1
43185,shabu,2
43186,quenelles,1
43187,insipide,1
43188,karashi,1
43189,ume,1
43190,shiso,1
43191,flan,1
43192,gluants,1
43193,nori,2
43194,kabayaki,1
43195,gratin,3
43196,garnis,1
43197,kansai,2
43198,gamelle,1
43199,niquer,1
43200,konbini,1
43201,umeboshi,1
43202,bagnat,1
43203,accompagnant,12
43204,azuki,1
43205,kudzu,1
43206,mitsu,1
43207,zenzai,1
43208,kasutera,1
43209,mousseline,1
43210,entomophagie,1
43211,jakoten,1
43212,hanpen,1
43213,narutomaki,1
43214,surimi,1
43215,kamaboko,1
43216,niboshi,1
43217,bonites,1
43218,katsuobushi,2
43219,condiment,3
43220,fugu,2
43221,rogues,3
43222,ikura,1
43223,tarako,1
43224,fourrer,1
43225,gunkanmaki,1
43226,coquilliers,3
43227,tsukiji,1
43228,jingisukan,1
43229,yakiniku,1
43230,satsuma,1
43231,konnyaku,2
43232,bonbons,1
43233,lacto,1
43234,takuan,2
43235,makis,1
43236,macrobiotique,2
43237,tofu,1
43238,edamame,1
43239,zunda,1
43240,koshihikari,1
43241,yen,3
43242,melon,4
43243,fraise,13
43244,kakis,1
43245,mandarines,1
43246,delaware,14
43247,ponzu,1
43248,iwakamutsukari,1
43249,mikoto,2
43250,hiragana,2
43251,katakana,2
43252,raifort,1
43253,zeste,1
43254,fermenter,1
43255,brisures,1
43256,aonori,1
43257,sakai,1
43258,droitiers,1
43259,gaucher,6
43260,sabaki,1
43261,santoku,1
43262,assaisonner,1
43263,omelettes,1
43264,couvercle,1
43265,mijotent,1
43266,cvl,1
43267,berrichonne,3
43268,brenne,3
43269,cuestas,1
43270,argileuses,2
43271,humbligny,2
43272,sancerrois,2
43273,sologne,7
43274,taillis,2
43275,alluviales,4
43276,boisements,2
43277,chevreuil,1
43278,engoulevent,2
43279,fluviaux,3
43280,granulats,3
43281,piscicoles,1
43282,nidification,9
43283,balbuzard,1
43284,rapace,5
43285,dreal,1
43286,srce,2
43287,floristiques,1
43288,transversales,4
43289,vierzon,4
43290,gien,8
43291,chinon,29
43292,chambord,18
43293,chenonceaux,12
43294,azay,2
43295,genevoix,2
43296,fournier,6
43297,dolet,1
43298,lorris,1
43299,vigny,3
43300,beaumarchais,3
43301,gaullistes,6
43302,amboise,29
43303,crispations,2
43304,ambitionnent,2
43305,mopti,1
43306,gorgol,1
43307,dampierre,5
43308,tep,1
43309,gisement,6
43310,boisement,2
43311,diester,1
43312,additif,2
43313,gazole,2
43314,biocarburants,2
43315,provoquerait,3
43316,insa,1
43317,superbes,3
43318,giboyeuses,1
43319,chenonceau,132
43320,cheverny,3
43321,villandry,1
43322,loches,2
43323,blet,1
43324,bouges,1
43325,langeais,1
43326,rivau,1
43327,chamerolles,1
43328,villesavin,1
43329,talcy,1
43330,gizeux,1
43331,fleuriront,1
43332,germigny,1
43333,subsistants,4
43334,champardennais,5
43335,troyes,38
43336,charleville,6
43337,tardenois,2
43338,marneuses,1
43339,barrois,6
43340,gilmont,1
43341,auberive,2
43342,marnais,1
43343,hydrographiques,2
43344,chantecoq,1
43345,amance,5
43346,insolation,1
43347,langrois,1
43348,givet,1
43349,situaient,4
43350,marnaise,1
43351,chu,11
43352,godinot,1
43353,estaing,8
43354,champardenaises,1
43355,penchaient,1
43356,adnot,2
43357,poletti,1
43358,warsmann,1
43359,dhuicq,1
43360,mathis,1
43361,baroin,1
43362,courson,2
43363,robinet,4
43364,vautrin,2
43365,cornut,4
43366,gentille,1
43367,sido,1
43368,sourdille,1
43369,udr,2
43370,stasi,5
43371,kaltenbach,1
43372,bachy,1
43373,champardennaise,3
43374,exportatrices,2
43375,escourgeon,1
43376,luzerne,3
43377,cultivatrice,1
43378,dizier,1
43379,appert,1
43380,semeuse,1
43381,boehringer,1
43382,pharmaceuticals,1
43383,chandon,1
43384,visteon,1
43385,oslo,4
43386,tourismes,1
43387,rimbaud,2
43388,bogny,1
43389,elan,1
43390,historium,1
43391,vendresse,1
43392,feutre,8
43393,juniville,1
43394,verlaine,2
43395,epine,1
43396,colombey,2
43397,verzy,1
43398,nigloland,1
43399,dolancourt,1
43400,corsica,6
43401,golo,1
43402,liamone,1
43403,bonifacio,5
43404,revellata,1
43405,calvi,4
43406,capraia,2
43407,microplaque,1
43408,oligo,1
43409,corso,1
43410,alboran,1
43411,giraglia,1
43412,lavezzi,1
43413,alistro,1
43414,gargalo,1
43415,scandola,1
43416,finocchiarola,1
43417,biguglia,1
43418,cerbicale,1
43419,padule,1
43420,suartone,1
43421,montedison,1
43422,titane,2
43423,sdage,1
43424,sardinia,1
43425,vanacini,1
43426,cultivaient,4
43427,cagnano,1
43428,alalia,2
43429,thalassocratie,1
43430,syracusains,2
43431,apelles,1
43432,syracusenus,2
43433,vecchio,1
43434,puniques,1
43435,scipio,2
43436,scipion,4
43437,aleria,1
43438,tiberius,12
43439,gracchus,3
43440,insurgent,1
43441,spurius,2
43442,carvilius,2
43443,ruga,1
43444,cristino,2
43445,obertenghi,2
43446,luni,1
43447,pise,23
43448,ottavi,1
43449,pellegrinetti,1
43450,ravis,2
43451,giordani,1
43452,aio,1
43453,zitelli,1
43454,grossetti,1
43455,ambrogi,1
43456,accentuera,1
43457,simeoni,1
43458,autonomistes,1
43459,femu,1
43460,pievi,1
43461,caporali,1
43462,ctc,2
43463,statutaires,3
43464,recensait,1
43465,vivriers,1
43466,originels,6
43467,niolo,1
43468,asco,1
43469,roquefort,4
43470,caprine,1
43471,drainer,1
43472,pisani,2
43473,kiwis,3
43474,employeuse,1
43475,marocaine,18
43476,entrepreneurs,12
43477,paese,1
43478,pastoraux,2
43479,carcasses,5
43480,cabris,1
43481,salaisons,2
43482,miels,1
43483,brocciu,1
43484,vinification,1
43485,cruciale,5
43486,iaa,2
43487,exhaustif,4
43488,zilia,1
43489,orezza,1
43490,limonades,1
43491,torra,1
43492,casatorra,1
43493,tripes,3
43494,charcuterie,3
43495,laiteries,4
43496,lauze,1
43497,vazzio,1
43498,luciana,1
43499,balagne,2
43500,cortenais,1
43501,pascialone,1
43502,poggio,1
43503,venaco,1
43504,concurrentiels,2
43505,tipp,1
43506,reverse,1
43507,fabriquait,5
43508,corte,1
43509,leccia,2
43510,traversata,1
43511,salvi,2
43512,perceptibles,4
43513,taravaise,1
43514,sartenaise,1
43515,galluraise,1
43516,casgiu,1
43517,caseus,1
43518,polynomie,1
43519,polyphonies,1
